book,chapter,verse,orderby,masoretic,retroverted,lxx,potential_difference
Job,2,3,442,מרע,,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] απο κακου",False
Job,2,3,443,ועדנו,,ετι δε,False
Job,2,3,444,מחזיק,,εχεται,False
Job,2,3,445,בתמתו,,ακακιας,False
Job,2,3,446,ותסיתני,,συ δε ειπας,False
Job,2,3,447,בו,,τα υπαρχοντα αυτου,False
Job,2,3,448,לבלעו,חנם,δια κενης,True
Job,2,3,449,חנם,לבלעו,απολεσαι,True
Job,2,4,450,ויען,,υπολαβων δε,False
Job,2,4,451,השטן,,ο διαβολος,False
Job,2,4,452,את יהוה,,{..τω κυριω},False
Job,2,4,453,ויאמר,,ειπεν,False
Job,2,4,454,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,τω κυριω,False
Job,2,4,455,עור,,δερμα,False
Job,2,4,456,בעד,,υπερ,False
Job,2,4,457,עור,,δερματος,False
Job,2,4,458,וכל אשר,,οσα υπαρχει,False
Job,2,4,459,לאיש,,ανθρωπω,False
Job,2,4,460,יתן,,{..εκτεισει},False
Job,2,4,461,בעד,,υπερ,False
Job,2,4,462,נפשו,,της ψυχης αυτου,False
Job,2,4,463,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,εκτεισει,False
Job,2,5,464,אולם,,ου μην δε αλλα,False
Job,2,5,465,שלח נא,,αποστειλας,False
Job,2,5,466,ידך,,την χειρα σου,False
Job,2,5,467,וגע,,αψαι,False
Job,2,5,468,אל עצמו,,των οστων αυτου,False
Job,2,5,469,ואל בשרו,,και των σαρκων αυτου,False
Job,2,5,470,אם לא,,ει μην,False
Job,2,5,471,אל,,εις,False
Job,2,5,472,פניך,,προσωπον,False
Job,2,5,473,יברכך,,σε ευλογησει,False
Job,2,6,474,ויאמר,,ειπεν δε,False
Job,2,6,475,יהוה,,ο κυριος,False
Job,2,6,476,אל השטן,,τω διαβολω,False
Job,2,6,477,הנו,,ιδου {..αυτον},False
Job,2,6,478,•^[Element 'added' in the Greek (plus in the LXX).],,παραδιδωμι,True
Job,2,6,479,בידך,,σοι,False
Job,2,6,480,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,αυτον,False
Job,2,6,481,אך,,μονον,False
Job,2,6,482,את נפשו,,την ψυχην αυτου,False
Job,2,6,483,שמר,,διαφυλαξον,False
Job,2,7,484,ויצא,,εξηλθεν δε,False
Job,2,7,485,השטן,,ο διαβολος,False
Job,2,7,486,מאת פני,,απο,False
Job,2,7,487,יהוה,,του κυριου,False
Job,2,7,488,ויך,,και επαισεν,False
Job,2,7,489,את איוב,,τον ιωβ,False
Job,2,7,490,בשחין,,ελκει,False
Job,2,7,491,רע,,πονηρω,False
Job,2,7,492,מכף רגלו,,απο ποδων,False
Job,2,7,493,*עד **ועד,,εως,False
Job,2,7,494,קדקדו,,κεφαλης,False
Job,2,8,495,ויקח,,και ελαβεν,False
Job,2,8,496,לו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,8,497,חרש,,οστρακον,False
Job,2,8,498,להתגרד,,ινα {..ξυη},False
Job,2,8,499,בו,,τον ιχωρα,False
Job,2,8,500,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ξυη,False
Job,2,8,501,והוא ישב,,και εκαθητο,False
Job,2,8,502,בתוך,,επι,False
Job,2,8,503,האפר,,της κοπριας,False
Job,2,8,504,•^[Element 'added' in the Greek (plus in the LXX).],,εξω,True
Job,2,8,505,•^[Element 'added' in the Greek (plus in the LXX).],,της πολεως,True
Job,2,9,506,•^[Element 'added' in the Greek (plus in the LXX).],,χρονου δε,True
Job,2,9,507,•^[Element 'added' in the Greek (plus in the LXX).],,πολλου,True
Job,2,9,508,•^[Element 'added' in the Greek (plus in the LXX).],,προβεβηκοτος,True
Job,2,9,509,ותאמר,,ειπεν,False
Job,2,9,510,לו,,αυτω,False
Job,2,9,511,אשתו,,η γυνη αυτου,False
Job,2,9,512,עדך,,μεχρι τινος,False
Job,2,9,513,מחזיק,,καρτερησεις,False
Job,2,9,514,בתמתך,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,9,515,•^[Element 'added' in the Greek (plus in the LXX).],,λεγων,True
Job,2,9,516,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ιδου,True
Job,2,9,517,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,αναμενω,True
Job,2,9,518,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,χρονον,True
Job,2,9,519,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ετι,True
Job,2,9,520,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,μικρον,True
Job,2,9,521,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,προσδεχομενος,True
Job,2,9,522,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,την ελπιδα,True
Job,2,9,523,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,της σωτηριας μου,True
Job,2,9,524,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ιδου,True
Job,2,9,525,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,γαρ,True
Job,2,9,526,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ηφανισται,True
Job,2,9,527,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,σου το μνημοσυνον,True
Job,2,9,528,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,απο της γης,True
Job,2,9,529,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,υιοι,True
Job,2,9,530,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,και θυγατερες,True
Job,2,9,531,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,εμης κοιλιας,True
Job,2,9,532,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ωδινες,True
Job,2,9,533,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,και πονοι,True
Job,2,9,534,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ους,True
Job,2,9,535,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,εις το κενον,True
Job,2,9,536,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,εκοπιασα,True
Job,2,9,537,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,μετα μοχθων,True
Job,2,9,538,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,συ τε αυτος,True
Job,2,9,539,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] <7.5>,,εν σαπρια,True
Job,2,9,540,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).] <7.5>,,σκωληκων,True
Job,2,9,541,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,καθησαι,True
Job,2,9,542,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,διανυκτερευων,True
Job,2,9,543,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,αιθροις,True
Job,2,9,544,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,καγω,True
Job,2,9,545,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,πλανητις,True
Job,2,9,546,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,και λατρις,True
Job,2,9,547,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,τοπον,True
Job,2,9,548,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,εκ τοπου,True
Job,2,9,549,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,περιερχομενη,True
Job,2,9,550,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,και οικιαν,True
Job,2,9,551,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,εξ οικιας,True
Job,2,9,552,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,προσδεχομενη,True
Job,2,9,553,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,τον ηλιον,True
Job,2,9,554,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ποτε,True
Job,2,9,555,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,δυσεται,True
Job,2,9,556,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,ινα,True
Job,2,9,557,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,αναπαυσωμαι,True
Job,2,9,558,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,των μοχθων,True
Job,2,9,559,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,και των οδυνων,True
Job,2,9,560,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,αι,True
Job,2,9,561,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,με,True
Job,2,9,562,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,νυν,True
Job,2,9,563,•^[Element 'added' in the Greek (plus in the LXX).] •^[Long minus or plus (at least four lines).],,συνεχουσιν,True
Job,2,9,564,•^[Element 'added' in the Greek (plus in the LXX).],,αλλα,True
Job,2,9,565,ברך,,ειπον τι ρημα,False
Job,2,9,566,אלהים,,εις κυριον,False
Job,2,9,567,ומת,,και τελευτα,False
Job,2,10,568,•^[Element 'added' in the Greek (plus in the LXX).],וירא,ο δε εμβλεψας,True
Job,2,10,569,ויאמר,,ειπεν,False
Job,2,10,570,אליה,,αυτη,False
Job,2,10,571,כדבר,,"ωσπερ •^[Distributive rendering, occurring once in the translation but referring to more than one Hebrew word.] ελαλησας",False
Job,2,10,572,אחת,,μια,False
Job,2,10,573,הנבלות,,των αφρονων {} γυναικων,False
Job,2,10,574,תדברי,,ελαλησας,False
Job,2,10,575,גם,,ει,False
Job,2,10,576,את הטוב,,τα αγαθα,False
Job,2,10,577,נקבל,,εδεξαμεθα,False
Job,2,10,578,מאת,מיד,εκ χειρος,True
Job,2,10,579,האלהים,,κυριου,False
Job,2,10,580,ואת הרע,,τα κακα,False
Job,2,10,581,לא,,ουχ,False
Job,2,10,582,נקבל,,υποισομεν,False
Job,2,10,583,בכל,,εν πασιν,False
Job,2,10,584,זאת,,τουτοις,False
Job,2,10,585,•^[Element 'added' in the Greek (plus in the LXX).],,τοις συμβεβηκοσιν,True
Job,2,10,586,•^[Element 'added' in the Greek (plus in the LXX).],,αυτω,True
Job,2,10,587,לא,,ουδεν,False
Job,2,10,588,חטא,,ημαρτεν,False
Job,2,10,589,איוב,,ιωβ,False
Job,2,10,590,בשפתיו,,τοις χειλεσιν,False
Job,2,10,591,•^[Element 'added' in the Greek (plus in the LXX).],,εναντιον του θεου,True
Job,2,11,592,וישמעו,,ακουσαντες δε,False
Job,2,11,593,שלשת,,οι τρεις,False
Job,2,11,594,רעי איוב,,φιλοι αυτου,False
Job,2,11,595,את כל,,{..παντα},False
Job,2,11,596,הרעה,,τα κακα,False
Job,2,11,597,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,παντα,False
Job,2,11,598,הזאת,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,11,599,הבאה,,τα επελθοντα,False
Job,2,11,600,עליו,,αυτω,False
Job,2,11,601,ויבאו,,παρεγενοντο,False
Job,2,11,602,איש,,εκαστος,False
Job,2,11,603,ממקמו,,εκ της ιδιας χωρας,False
Job,2,11,604,•^[Element 'added' in the Greek (plus in the LXX).],,προς αυτον,True
Job,2,11,605,אליפז,,ελιφας,False
Job,2,11,606,התימני,,ο θαιμανων,False
Job,2,11,607,•^[Element 'added' in the Greek (plus in the LXX).],,βασιλευς,True
Job,2,11,608,ובלדד,,βαλδαδ,False
Job,2,11,609,השוחי,,ο σαυχαιων,False
Job,2,11,610,•^[Element 'added' in the Greek (plus in the LXX).],,τυραννος,True
Job,2,11,611,וצופר,,σωφαρ,False
Job,2,11,612,הנעמתי,,ο μιναιων,False
Job,2,11,613,•^[Element 'added' in the Greek (plus in the LXX).],,βασιλευς,True
Job,2,11,614,ויועדו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,11,615,יחדו,,{..ομοθυμαδον},False
Job,2,11,616,לבוא,,και παρεγενοντο,False
Job,2,11,617,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,προς αυτον,False
Job,2,11,618,"•^[Equivalent reflected elsewhere in the text, disregarded by indexing program.]",,ομοθυμαδον,False
Job,2,11,619,לנוד,,του παρακαλεσαι,False
Job,2,11,620,לו,,{..προς αυτον},False
Job,2,11,621,ולנחמו,,και επισκεψασθαι αυτον,False
Job,2,12,622,וישאו את עיניהם,,ιδοντες δε,False
Job,2,12,623,•^[Element 'added' in the Greek (plus in the LXX).],,αυτον,True
Job,2,12,624,מרחוק,,πορρωθεν,False
Job,2,12,625,ולא,,ουκ,False
Job,2,12,626,הכירהו,,επεγνωσαν,False
Job,2,12,627,וישאו,,και βοησαντες,False
Job,2,12,628,קולם,,φωνη,False
Job,2,12,629,•^[Element 'added' in the Greek (plus in the LXX).],,μεγαλη,True
Job,2,12,630,ויבכו,,εκλαυσαν,False
Job,2,12,631,ויקרעו,,ρηξαντες,False
Job,2,12,632,איש,,εκαστος,False
Job,2,12,633,מעלו,,την εαυτου στολην,False
Job,2,12,634,ויזרקו,,και καταπασαμενοι,False
Job,2,12,635,עפר,,γην,False
Job,2,12,636,על,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,12,637,ראשיהם,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,12,638,השמימה,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,13,639,"וישבו •^[Equivalent reflected elsewhere in the text, disregarded by indexing program.] את",,παρεκαθισαν,False
Job,2,13,640,אתו,,•^[Greek preverb representing Hebrew preposition.] αυτω,False
Job,2,13,641,לארץ,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,13,642,שבעת,,επτα,False
Job,2,13,643,ימים,,ημερας,False
Job,2,13,644,ושבעת,,και επτα,False
Job,2,13,645,לילות,,νυκτας,False
Job,2,13,646,ואין,,και ουδεις αυτων,False
Job,2,13,647,דבר,,ελαλησεν,False
Job,2,13,648,אליו,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,13,649,דבר,,•^[Hebrew counterpart lacking in the LXX (minus in the LXX).],True
Job,2,13,650,כי,,{..γαρ},False
